Campaign_ID,Budget,Clicks,Conversions,Revenue_Generated,ROI,Subscription_Tier,Subscription_Length,Discount_Level,Units_Sold,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords,Conversion_Rate,CPA,ROAS,Revenue_per_Unit
CMP_QM5F85,12404.47,544,8,15595.64,2.0,Standard,13,63,121,262.73,3,Stylish,0.014705882352941176,1550.55875,1.2572596813890478,128.8895867768595
CMP_9I1KF5,34728.01,230,306,30741.87,1.51,Standard,22,67,198,396.26,4,Innovative,1.3304347826086957,113.49022875816995,0.8852183007318876,155.2619696969697
CMP_1NQBUA,43869.12,2728,74,2975.2,4.11,Standard,2,39,193,193.54,1,Durable,0.027126099706744868,592.8259459459459,0.06781991523878299,15.415544041450776
CMP_20EUK6,27875.23,472,901,79393.37,1.91,Standard,9,19,58,380.47,1,Durable,1.9088983050847457,30.938102108768035,2.848169145151448,1368.8512068965517
CMP_CP88K9,9757.98,4114,73,73665.32,4.76,Premium,31,56,161,256.12,1,Innovative,0.017744287797763734,133.6709589041096,7.549238674397776,457.54857142857145
CMP_AENDE2,28616.17,642,144,69751.31,0.78,Premium,5,58,141,86.2,2,Innovative,0.22429906542056074,198.72340277777778,2.4374788799479457,494.6901418439716
CMP_RURJX2,46376.29,1224,243,70459.26,4.66,Standard,21,24,169,205.22,4,Affordable,0.19852941176470587,190.84893004115227,1.5192948810696154,416.91869822485205
CMP_J3VIQ6,9309.68,129,7,33550.13,3.8,Standard,4,45,37,458.13,3,Durable,0.05426356589147287,1329.9542857142858,3.6037898187692807,906.7602702702702
CMP_J2AI0H,38257.53,4696,532,80337.69,4.35,Basic,30,23,38,342.03,4,Affordable,0.11328790459965929,71.91265037593985,2.0999183690112773,2114.1497368421055
CMP_KUTL3N,20574.58,3193,591,13592.79,3.47,Basic,20,10,191,455.08,4,Durable,0.18509238960225494,34.8131641285956,0.6606594156478528,71.16643979057592
CMP_3M12WG,17690.05,382,75,4670.75,3.28,Premium,35,32,72,92.32,1,Stylish,0.19633507853403143,235.86733333333333,0.26403260589992683,64.87152777777777
CMP_DOPQZR,20211.64,4796,262,58908.23,3.66,Standard,23,39,10,137.16,4,Innovative,0.05462885738115096,77.14366412213741,2.9145695252834507,5890.823
CMP_C221TV,15373.22,2718,168,28862.82,0.61,Basic,3,23,96,120.15,3,Stylish,0.06181015452538632,91.5072619047619,1.8774739449510254,300.654375
CMP_FBMZI6,2758.87,2911,698,13435.03,2.34,Basic,19,30,158,446.79,4,Innovative,0.23978014428031605,3.952535816618911,4.869758270596296,85.03183544303798
CMP_B0QDMX,6384.07,2976,600,46842.81,3.13,Premium,32,38,75,77.68,4,Stylish,0.20161290322580644,10.640116666666666,7.337452440214471,624.5708
CMP_F5DXUP,1890.57,4545,844,27588.08,4.78,Standard,25,34,126,256.81,4,Durable,0.1856985698569857,2.2400118483412323,14.592466822175323,218.9530158730159
CMP_X0D7OO,7543.17,748,91,77781.85,1.52,Premium,9,32,161,78.04,2,Stylish,0.12165775401069519,82.89197802197802,10.311559994007824,483.11708074534164
CMP_XPF186,40926.32,4909,190,7067.68,1.35,Basic,10,17,145,235.48,4,Innovative,0.038704420452230597,215.40168421052633,0.1726927805871625,48.742620689655176
CMP_QGT1P7,41967.96,3043,385,75491.29,0.97,Standard,20,20,152,420.16,1,Affordable,0.12651988169569503,109.00768831168831,1.7987838817993536,496.6532236842105
CMP_G6KWNC,15208.9,2099,303,87070.84,1.11,Basic,6,55,87,375.32,1,Innovative,0.14435445450214388,50.194389438943894,5.724992603015339,1000.8142528735632
CMP_MZJ97W,18401.24,3668,295,17422.58,2.04,Premium,4,30,113,57.82,3,Innovative,0.08042529989094875,62.377084745762716,0.9468155406918229,154.1821238938053
CMP_WKBC70,15702.04,1116,890,33518.9,2.19,Premium,3,44,44,392.13,4,Innovative,0.7974910394265233,17.64274157303371,2.134684410433294,761.7931818181819
CMP_UNR6NA,10585.64,3133,84,88214.78,3.0,Basic,27,29,92,257.98,2,Innovative,0.02681136291094797,126.0195238095238,8.33343850726078,958.856304347826
CMP_6IXS3L,49741.53,3981,986,48466.35,2.86,Basic,27,53,154,144.03,4,Durable,0.24767646320020095,50.44779918864097,0.9743638766238192,314.71655844155845
CMP_F6PB0R,9832.7,3270,779,38997.6,3.98,Premium,30,47,62,286.18,4,Affordable,0.2382262996941896,12.622207958921695,3.9661130716893624,628.9935483870968
CMP_D4J0W8,16278.43,297,438,16551.64,2.2,Standard,8,67,134,279.3,4,Stylish,1.4747474747474747,37.16536529680366,1.0167835595938919,123.51970149253731
CMP_DU19VV,48039.65,4563,113,23019.49,1.96,Premium,25,53,102,156.56,4,Innovative,0.024764409379793996,425.12964601769914,0.47917688825792865,225.68127450980393
CMP_4CJJ43,11391.8,1713,335,84106.6,4.79,Standard,6,55,69,266.18,2,Affordable,0.19556333917104496,34.00537313432836,7.383082568163066,1218.936231884058
CMP_Y1Z4K0,34787.07,1158,681,54081.83,1.17,Basic,7,14,35,290.61,3,Innovative,0.5880829015544041,51.082334801762116,1.5546532087928073,1545.1951428571429
CMP_BVT163,41197.4,949,122,39595.9,4.19,Standard,28,21,86,141.9,1,Innovative,0.1285563751317176,337.68360655737706,0.9611261875749441,460.41744186046515
CMP_PU7PJD,25189.91,4821,589,80070.51,2.5,Premium,3,31,141,329.12,4,Stylish,0.12217382285832815,42.76724957555178,3.1786739214232997,567.8759574468085
CMP_QH8TO1,45006.5,170,791,14141.88,1.46,Basic,12,69,165,389.13,2,Innovative,4.652941176470589,56.89823008849557,0.3142186128670303,85.70836363636363
CMP_XA53T6,41692.55,3829,55,37129.17,2.93,Basic,9,14,113,432.08,2,Innovative,0.014364063724209977,758.0463636363637,0.8905468722829377,328.5767256637168
CMP_PYTYJ4,47151.92,2332,498,45392.06,2.83,Standard,29,44,79,233.11,2,Stylish,0.21355060034305318,94.6825702811245,0.962676811463881,574.5830379746835
CMP_RZJVKU,1299.03,2866,184,28984.98,0.55,Basic,28,58,77,352.59,2,Affordable,0.0642009769713887,7.059945652173913,22.312787233551187,376.4283116883117
CMP_HOJBQM,47897.21,3841,52,64182.05,4.91,Premium,30,12,32,183.13,3,Innovative,0.013538141109086176,921.1001923076923,1.3399955863817539,2005.6890625
CMP_PP9FC5,7665.3,2229,274,38669.87,3.96,Premium,21,63,106,321.32,4,Affordable,0.12292507851054285,27.975547445255476,5.044795376567127,364.81009433962265
CMP_O7PZ6G,13472.19,2993,272,68421.85,3.07,Basic,29,55,74,89.89,2,Stylish,0.09087871700634814,49.53011029411765,5.078747404839154,924.6195945945947
CMP_HWNMQA,48707.72,1933,225,88403.17,4.08,Basic,9,28,84,467.55,2,Affordable,0.11639937920331092,216.47875555555555,1.8149724520055548,1052.4186904761905
CMP_A8IBG9,20060.94,1665,459,1548.4,4.77,Standard,35,45,141,416.99,1,Innovative,0.2756756756756757,43.70575163398693,0.07718481785998065,10.981560283687944
CMP_BFFWKM,23488.91,1869,226,82331.43,4.45,Standard,8,38,25,79.23,4,Affordable,0.12092027822364901,103.93323008849558,3.505119224348852,3293.2571999999996
CMP_ER4Q5C,45474.76,1676,834,31273.39,1.74,Premium,18,55,75,370.15,2,Durable,0.49761336515513127,54.526091127098326,0.6877087421681829,416.9785333333333
CMP_XR4CL6,47810.63,2599,443,4851.51,0.59,Premium,12,55,88,261.61,1,Affordable,0.17045017314351674,107.92467268623024,0.10147345893580571,55.130795454545456
CMP_5Q1VRL,20321.76,2041,900,72148.64,3.88,Standard,29,68,168,421.72,2,Innovative,0.44096031357177856,22.57973333333333,3.550314539685539,429.4561904761905
CMP_J7DWMC,1027.08,2089,896,42327.34,0.68,Premium,14,34,124,267.96,3,Stylish,0.4289133556725706,1.1462946428571428,41.21133699419714,341.3495161290322
CMP_CO1RHJ,45537.46,1128,873,31923.97,3.23,Standard,14,38,85,88.74,1,Stylish,0.773936170212766,52.16203894616265,0.7010485433311389,375.5761176470588
CMP_0T5W4U,49427.8,2471,759,66244.78,2.69,Basic,22,65,66,291.13,1,Affordable,0.30716309186564145,65.12226613965744,1.3402332290735173,1003.7087878787879
CMP_9RC4TN,48085.02,3500,608,2436.03,0.85,Basic,25,61,156,385.21,1,Affordable,0.1737142857142857,79.08720394736842,0.050660891895230584,15.615576923076924
CMP_7S6RFA,19556.84,3078,890,31834.6,3.36,Basic,9,44,13,243.62,1,Stylish,0.28914879792072773,21.973977528089886,1.62779876503566,2448.8153846153846
CMP_JRUYQI,28186.58,4346,449,70367.05,1.41,Standard,33,63,131,255.58,2,Innovative,0.10331339162448228,62.776347438752786,2.496473499090702,537.1530534351145
CMP_QT09JI,25682.71,71,646,10815.73,2.89,Basic,14,25,184,359.42,4,Stylish,9.098591549295774,39.75651702786377,0.4211288450478941,58.78114130434783
CMP_FAY7ND,17035.31,3874,307,44195.89,2.62,Basic,9,63,102,332.47,4,Affordable,0.0792462570986061,55.48960912052118,2.5943695770725625,433.2930392156863
CMP_ITMZ5M,11290.25,2064,455,27760.65,3.74,Basic,28,67,155,371.96,2,Durable,0.22044573643410853,24.813736263736264,2.4588162352472267,179.1009677419355
CMP_I451ID,47462.41,1963,724,59153.3,1.01,Basic,35,52,170,419.52,1,Affordable,0.36882322975038206,65.55581491712708,1.2463189290219354,347.96058823529415
CMP_QAKDJG,49660.09,3923,390,84562.05,1.01,Basic,30,54,195,260.77,1,Innovative,0.09941371399439204,127.3335641025641,1.7028170911490497,433.65153846153845
CMP_22P44Z,38327.33,2270,402,7445.46,2.33,Standard,17,50,143,75.15,3,Innovative,0.17709251101321585,95.34161691542289,0.1942598140804486,52.066153846153846
CMP_XQ8A9G,13014.13,3314,733,49837.0,2.77,Premium,25,56,117,238.7,1,Stylish,0.2211828605914303,17.754611186903137,3.8294530637084465,425.95726495726495
CMP_T2CMKG,10811.48,3475,814,27950.83,2.97,Premium,29,54,175,434.11,2,Durable,0.23424460431654676,13.281916461916461,2.5852917454409576,159.7190285714286
CMP_8I9ZKF,27482.66,2771,810,39090.31,2.55,Basic,31,14,53,188.75,1,Affordable,0.29231324431613137,33.92920987654321,1.4223626825059874,737.5530188679245
CMP_IZORKP,12966.99,4025,337,53388.41,3.82,Basic,7,48,88,300.1,2,Durable,0.08372670807453417,38.477715133531156,4.117255430905708,606.6864772727273
CMP_A84VZO,8461.23,3760,481,32089.91,4.51,Standard,10,14,29,433.54,2,Stylish,0.12792553191489361,17.59091476091476,3.792582165949868,1106.548620689655
CMP_2UHCEB,41920.62,3703,135,52489.23,3.72,Premium,31,56,90,285.14,3,Durable,0.03645692681609506,310.5231111111111,1.2521100594409147,583.2136666666667
CMP_6L8NYB,28435.35,4459,520,85032.41,0.99,Premium,4,40,73,354.95,2,Innovative,0.11661807580174927,54.683365384615385,2.9903767669467762,1164.8275342465754
CMP_O9VA7Z,19452.86,1627,763,12254.43,2.38,Basic,33,58,160,233.75,1,Innovative,0.46896127842655194,25.495229357798166,0.6299551839678073,76.5901875
CMP_VVMWE9,26208.09,2017,818,36036.69,4.39,Premium,8,41,33,335.41,1,Stylish,0.40555280118988596,32.03922982885086,1.3750216059239724,1092.020909090909
CMP_BIXP2Z,6242.13,4300,520,62323.97,2.6,Premium,17,60,136,497.08,1,Innovative,0.12093023255813953,12.004096153846154,9.984407566007116,458.26448529411766
CMP_UC9NTV,42639.28,1467,959,75874.29,2.67,Basic,34,13,38,214.54,1,Stylish,0.6537150647580096,44.4622314911366,1.7794458536823323,1996.691842105263
CMP_0B6LVU,21155.68,3748,24,5455.87,3.71,Premium,18,33,145,247.54,1,Affordable,0.0064034151547491995,881.4866666666667,0.25789149769707237,37.62668965517241
CMP_L9QJEN,13124.02,4290,640,51712.29,2.19,Standard,26,45,30,152.56,1,Affordable,0.14918414918414918,20.50628125,3.940278207439489,1723.743
CMP_OY6V3M,35444.85,1954,40,23798.86,4.58,Basic,26,40,110,376.22,3,Stylish,0.02047082906857728,886.1212499999999,0.6714335086761547,216.35327272727272
CMP_3W99VF,14329.24,480,289,20946.37,4.94,Basic,20,57,127,119.93,3,Affordable,0.6020833333333333,49.582145328719726,1.4617921117937867,164.9320472440945
CMP_PLZ6T5,43795.87,1943,252,27369.51,0.92,Basic,30,59,82,113.35,3,Affordable,0.12969634585692227,173.79313492063494,0.6249335839201275,333.77451219512193
CMP_7O0ULP,7802.03,112,193,60502.13,0.79,Standard,27,43,15,97.31,4,Innovative,1.7232142857142858,40.42502590673575,7.754665132023332,4033.4753333333333
CMP_GP3ZVF,27618.27,4879,116,49437.35,4.86,Basic,34,60,61,148.46,4,Affordable,0.02377536380405821,238.08853448275863,1.7900234156592718,810.4483606557377
CMP_4XR4P3,45989.92,1105,170,29465.29,4.41,Basic,3,37,192,159.24,1,Stylish,0.15384615384615385,270.5289411764706,0.640690177325814,153.46505208333335
CMP_8EKM9N,30350.37,403,183,43327.4,2.99,Basic,5,62,81,83.73,2,Durable,0.45409429280397023,165.8490163934426,1.4275740295752573,534.9061728395062
CMP_0K61Y7,34156.29,2185,905,27429.34,0.83,Basic,14,20,137,330.74,4,Durable,0.41418764302059496,37.74175690607735,0.8030538445481051,200.2141605839416
CMP_9ZPY4I,49969.74,1240,825,47428.19,3.37,Premium,29,44,30,477.69,2,Stylish,0.6653225806451613,60.56938181818182,0.949138218449806,1580.9396666666667
CMP_SKJ4F4,38201.74,1732,519,46889.03,4.15,Premium,12,69,126,258.83,1,Innovative,0.2996535796766744,73.60643545279383,1.2274056103203677,372.1351587301587
CMP_HPOS29,42133.42,3377,938,78444.97,2.59,Standard,21,24,43,226.52,1,Durable,0.27776132662126146,44.91835820895522,1.8618229899210652,1824.3016279069768
CMP_E8058J,34803.81,4266,810,51897.5,1.69,Standard,4,37,84,327.72,4,Innovative,0.189873417721519,42.967666666666666,1.4911442166820243,617.827380952381
CMP_B66280,40654.36,4972,684,96334.23,3.34,Basic,28,35,145,132.25,4,Affordable,0.13757039420756234,59.43619883040936,2.3695916009992533,664.374
CMP_LZFZ4R,49629.58,1675,558,56803.82,3.24,Standard,1,16,60,141.92,1,Innovative,0.33313432835820894,88.94189964157707,1.1445557266452788,946.7303333333333
CMP_WA8CKK,17047.25,1238,34,27943.44,3.2,Premium,17,52,121,364.68,4,Durable,0.027463651050080775,501.3897058823529,1.6391758201469444,230.937520661157
CMP_RH1K04,40983.4,4038,168,81995.21,2.69,Standard,6,11,180,82.8,3,Stylish,0.041604754829123326,243.94880952380953,2.000693207493766,455.5289444444445
CMP_N1MA9T,40895.45,3988,970,56842.27,4.49,Premium,5,39,36,439.11,3,Innovative,0.2432296890672016,42.16025773195876,1.389941179275445,1578.9519444444443
CMP_HGQ6JN,28253.75,631,389,57874.6,1.02,Basic,26,67,39,343.93,4,Stylish,0.6164817749603804,72.63174807197943,2.048386497367606,1483.9641025641026
CMP_Z9FMG2,17592.09,2175,328,29269.09,2.14,Standard,31,58,126,414.07,2,Durable,0.15080459770114943,53.634420731707316,1.6637642258537786,232.2943650793651
CMP_7BNPCG,28444.84,93,629,92104.98,3.85,Premium,22,50,115,304.46,2,Stylish,6.763440860215054,45.22232114467408,3.2380206743999964,800.9128695652173
CMP_URINML,8272.19,2099,649,98363.59,2.68,Premium,25,67,79,278.01,1,Stylish,0.3091948546927108,12.746055469953776,11.890876539344477,1245.1087341772152
CMP_5AT7JR,6978.61,1314,331,14696.29,3.71,Standard,12,23,54,173.38,3,Affordable,0.2519025875190259,21.083413897280966,2.105905044127699,272.1535185185185
CMP_BG0Y6A,22173.79,2521,428,61059.03,3.61,Premium,14,55,160,403.99,2,Durable,0.16977389924633082,51.80792056074767,2.753657809512943,381.6189375
CMP_Z7DHD2,29791.07,2487,110,49165.52,4.79,Premium,1,14,6,175.97,4,Affordable,0.044229995979091274,270.8279090909091,1.650344213886913,8194.253333333332
CMP_WF990Z,38072.74,3781,154,3759.02,2.98,Standard,1,42,187,486.82,2,Durable,0.040729965617561495,247.2255844155844,0.09873258399579332,20.101711229946524
CMP_766J3F,36311.56,4260,334,42210.13,4.87,Premium,4,13,63,428.27,4,Durable,0.0784037558685446,108.71724550898203,1.1624433100643432,670.0020634920635
CMP_KBLHSZ,43377.98,4476,570,85327.23,2.54,Premium,33,59,31,115.22,3,Innovative,0.12734584450402145,76.10171929824563,1.967063242686727,2752.4912903225804
CMP_TTUHWO,22597.24,290,117,25485.01,3.66,Basic,9,11,108,184.31,1,Innovative,0.40344827586206894,193.13880341880343,1.1277930402119904,235.9723148148148
CMP_ZWKLQD,8403.6,584,98,16290.09,1.99,Basic,30,60,131,310.49,3,Affordable,0.1678082191780822,85.75102040816327,1.9384656575753247,124.3518320610687
CMP_XRPO8L,4772.15,2292,745,99931.65,3.87,Premium,12,35,119,364.67,3,Innovative,0.325043630017452,6.405570469798657,20.940592814559476,839.7617647058823
CMP_R2YLVE,22373.98,2884,885,9525.16,2.93,Basic,9,65,157,341.45,2,Innovative,0.3068654646324549,25.281333333333333,0.42572488220692073,60.66980891719745
CMP_O897TI,4720.75,2219,280,15830.32,1.13,Basic,33,24,197,81.24,4,Affordable,0.12618296529968454,16.85982142857143,3.353348514536885,80.35695431472081
CMP_97AJ22,16345.04,1295,835,34653.72,2.38,Premium,27,21,199,121.42,1,Stylish,0.6447876447876448,19.574898203592817,2.1201367509654303,174.13929648241208
CMP_F3JIAX,9391.97,144,936,36466.01,2.26,Premium,26,34,35,214.54,4,Affordable,6.5,10.034155982905983,3.8826795656289366,1041.886
CMP_8NCFT3,32500.16,323,579,55176.35,1.44,Basic,18,35,84,303.72,3,Affordable,1.7925696594427245,56.13153713298791,1.6977254881206738,656.8613095238095
CMP_RG206V,7334.12,2475,257,87300.34,4.35,Basic,31,31,142,271.42,1,Innovative,0.10383838383838384,28.537431906614785,11.903314917127071,614.7911267605633
CMP_E2JCOW,42056.69,2615,853,52352.81,4.31,Standard,31,12,32,481.33,4,Innovative,0.32619502868068834,49.30444314185229,1.2448152719579215,1636.0253125
CMP_DAM3AU,13305.36,382,330,5389.7,0.72,Basic,33,27,98,63.49,3,Innovative,0.8638743455497382,40.31927272727273,0.4050773522850941,54.9969387755102
CMP_REGAWM,2957.78,460,32,66740.89,2.39,Standard,33,41,48,181.23,2,Durable,0.06956521739130435,92.430625,22.56452136399597,1390.4352083333333
CMP_8FTB6G,19824.12,495,703,97892.33,4.72,Premium,27,14,82,498.08,4,Durable,1.4202020202020202,28.199317211948788,4.938041638166032,1193.8089024390245
CMP_L4J9R8,44443.34,2075,787,15999.0,0.81,Standard,8,21,182,281.76,1,Affordable,0.37927710843373497,56.47184243964421,0.3599864456631748,87.9065934065934
CMP_EMKOLF,33798.04,789,91,43553.35,1.86,Standard,18,64,159,244.74,1,Innovative,0.11533586818757921,371.407032967033,1.2886353764892875,273.9204402515723
CMP_0H38CB,13732.86,2500,526,58369.85,4.25,Premium,29,39,192,135.16,2,Innovative,0.2104,26.10809885931559,4.250378289737171,304.00963541666664
CMP_095T1H,24389.35,2176,935,92195.49,1.3,Basic,2,40,155,190.42,4,Innovative,0.4296875,26.084866310160425,3.780153632630636,594.8096129032258
CMP_3SP5C3,17532.37,555,768,79438.22,4.42,Basic,30,32,7,470.35,2,Affordable,1.3837837837837839,22.828606770833332,4.530945901780536,11348.317142857142
CMP_KXQUCM,27643.25,1162,362,19364.37,0.77,Standard,21,14,99,166.85,2,Durable,0.31153184165232356,76.36256906077348,0.7005098893943368,195.59969696969696
CMP_IIBRE2,25050.15,2589,980,20130.21,3.63,Basic,14,30,171,324.6,1,Stylish,0.37852452684434146,25.56137755102041,0.8035963856503853,117.72052631578947
CMP_XH8274,1948.82,4070,911,90524.16,3.85,Premium,27,66,9,284.13,3,Durable,0.22383292383292383,2.139209659714599,46.450754815734655,10058.24
CMP_USZC4N,23214.35,2643,604,72925.7,0.92,Premium,23,27,109,474.27,3,Innovative,0.2285281876655316,38.43435430463576,3.1414060699524216,669.043119266055
CMP_BOQQS5,5866.39,3373,439,53230.14,3.41,Standard,1,69,186,115.53,2,Durable,0.13015120071153277,13.363075170842825,9.073747227852222,286.1835483870968
CMP_6JCIHO,5247.88,1444,532,23085.37,0.8,Basic,32,67,194,255.56,3,Innovative,0.3684210526315789,9.864436090225563,4.39898968726419,118.99675257731958
CMP_UZMYM0,38351.25,1250,289,11076.95,4.11,Premium,15,44,46,390.64,3,Innovative,0.2312,132.70328719723184,0.288828916919266,240.80326086956524
CMP_8AP1QX,21660.83,2819,134,13885.3,2.18,Premium,25,56,163,356.11,4,Durable,0.047534586732884,161.6479850746269,0.6410326843431207,85.18588957055215
CMP_XSKE4X,11314.16,3707,572,74068.81,1.37,Premium,16,13,62,234.44,2,Affordable,0.1543026706231454,19.78,6.546558471861808,1194.6582258064516
CMP_LC939F,6277.56,4077,523,3095.16,3.25,Premium,29,69,197,182.61,3,Durable,0.12828059847927398,12.002982791586998,0.4930514403685508,15.711472081218274
CMP_MLUWRT,1543.98,2358,755,2859.49,2.63,Premium,28,66,151,461.53,2,Durable,0.320186598812553,2.0450066225165564,1.852025285301623,18.93701986754967
CMP_B2JH7Y,14589.33,1336,668,9310.17,4.54,Basic,3,45,75,486.04,4,Innovative,0.5,21.840314371257485,0.6381492501711867,124.1356
CMP_HHY0Z8,1464.28,2787,501,93733.62,4.41,Standard,2,31,197,186.87,1,Durable,0.1797631862217438,2.9227145708582833,64.01345371103886,475.8051776649746
CMP_2GWYV4,22432.53,2360,155,30074.8,4.02,Standard,10,11,31,245.9,2,Innovative,0.06567796610169492,144.726,1.3406780242799186,970.1548387096774
CMP_5VWBQS,26228.46,4938,253,20426.74,3.9,Basic,27,37,102,230.22,1,Durable,0.051235317942486834,103.6698023715415,0.7788005853183909,200.26215686274512
CMP_XFB7I0,16681.12,506,44,48044.5,2.84,Premium,31,38,49,338.87,4,Innovative,0.08695652173913043,379.1163636363636,2.880172314568806,980.5
CMP_GN4KCM,27999.47,1680,576,25700.75,4.25,Basic,24,62,51,117.8,1,Affordable,0.34285714285714286,48.61019097222223,0.9179013031318093,503.9362745098039
CMP_63EG2X,10603.47,3061,643,6336.01,4.26,Standard,1,37,102,81.08,2,Durable,0.21006207121855602,16.490622083981336,0.5975411822733502,62.117745098039215
CMP_E2I758,14279.74,1199,901,27660.3,4.83,Basic,13,36,198,374.83,1,Durable,0.7514595496246872,15.848768035516093,1.9370310663919652,139.69848484848484
CMP_U156WU,7516.79,1805,85,98778.6,4.33,Premium,31,10,94,237.53,3,Innovative,0.04709141274238227,88.43282352941176,13.141061543557823,1050.836170212766
CMP_J1Z5E9,49064.97,2061,480,64312.0,2.8,Standard,2,15,73,496.7,4,Stylish,0.2328966521106259,102.2186875,1.3107518459707608,880.986301369863
CMP_DKOQUZ,20799.82,3004,339,47347.43,1.99,Standard,14,41,170,331.74,2,Durable,0.11284953395472704,61.356401179941,2.2763384490827323,278.51429411764707
CMP_ABMZ2L,7636.92,4041,994,21467.07,3.05,Premium,6,49,49,355.12,3,Affordable,0.2459787181390745,7.683018108651911,2.8109591301205197,438.10346938775507
CMP_9FGRPW,28040.97,4022,558,30715.58,4.16,Basic,5,14,37,181.2,1,Innovative,0.13873694679264048,50.252634408602155,1.0953822210857898,830.1508108108109
CMP_YXMCXR,41565.41,1242,679,23360.14,3.8,Premium,32,11,43,390.44,2,Durable,0.5466988727858293,61.21562592047129,0.5620091321124945,543.2590697674418
CMP_B21ZFB,43130.13,1802,493,8543.81,3.43,Standard,26,24,50,456.95,3,Stylish,0.27358490566037735,87.48505070993915,0.19809376878762017,170.87619999999998
CMP_VVDDY4,43754.96,4997,848,95255.92,4.42,Basic,6,36,179,144.06,1,Affordable,0.16970182109265558,51.59783018867925,2.1770313582734393,532.1559776536312
CMP_PWY9J0,37611.75,3987,346,55674.45,3.97,Premium,33,51,107,300.22,1,Stylish,0.08678204163531478,108.70447976878613,1.48024088217113,520.3219626168224
CMP_OHEJYW,22005.08,4894,267,96826.0,3.39,Standard,4,11,170,188.8,4,Stylish,0.054556599918267265,82.41602996254683,4.400165779901731,569.564705882353
CMP_JTW8TG,39353.32,2021,210,71424.87,2.15,Standard,24,35,133,282.31,1,Stylish,0.10390895596239486,187.39676190476192,1.8149642774739208,537.0290977443609
CMP_VC3GJ9,39978.07,2573,734,9132.34,0.86,Basic,26,63,84,323.03,4,Stylish,0.2852701127089001,54.466035422343325,0.22843373879729562,108.71833333333333
CMP_TDRBML,38166.46,2156,367,47446.29,4.3,Basic,35,17,46,407.7,4,Innovative,0.1702226345083488,103.9958038147139,1.2431409672261982,1031.4410869565218
CMP_LBQVG3,20156.56,490,759,83947.28,0.54,Basic,4,27,126,142.77,2,Innovative,1.5489795918367346,26.5567325428195,4.164762241176073,666.248253968254
CMP_7CSY1V,45689.8,2113,679,54101.3,1.42,Standard,31,26,133,172.52,1,Innovative,0.32134406057737813,67.28983799705449,1.1841001711541745,406.7766917293233
CMP_8GGCOB,34267.36,616,113,41021.55,3.37,Basic,21,45,82,436.54,4,Affordable,0.18344155844155843,303.2509734513274,1.1971027239915768,500.2628048780488
CMP_5QGNES,16307.97,2569,366,80239.92,4.9,Standard,20,52,71,63.48,1,Durable,0.14246788633709614,44.55729508196721,4.920288668669368,1130.139718309859
CMP_T5QKBR,752.51,4902,791,43638.14,3.73,Premium,15,34,180,325.58,4,Durable,0.1613627090983272,0.9513400758533502,57.990113088198164,242.43411111111112
CMP_4209G1,40498.62,3180,305,59459.6,3.52,Basic,23,11,45,249.65,4,Stylish,0.0959119496855346,132.7823606557377,1.468188298761785,1321.3244444444445
CMP_H7YWOE,38759.01,1677,206,8922.03,1.36,Premium,16,52,101,330.9,1,Affordable,0.12283840190816935,188.15053398058254,0.23019241203529192,88.33693069306932
CMP_0P50FB,21153.94,3112,853,62590.11,1.82,Standard,25,12,183,154.37,4,Innovative,0.2741002570694087,24.799460726846423,2.958792073722437,342.02245901639344
CMP_47R7IS,15595.58,4590,283,52316.95,1.95,Premium,9,23,96,460.26,1,Durable,0.0616557734204793,55.10805653710247,3.3546011113405205,544.9682291666667
CMP_K3YXHA,4913.63,154,798,21292.92,4.45,Premium,15,11,54,334.02,1,Durable,5.181818181818182,6.157431077694236,4.333439839792576,394.3133333333333
CMP_PW3MO7,28241.51,2818,902,74253.4,1.33,Standard,23,33,69,152.64,2,Stylish,0.32008516678495386,31.309878048780487,2.629229102834799,1076.136231884058
CMP_RXDPGW,29967.33,3868,635,30257.84,1.15,Premium,13,46,144,301.29,4,Innovative,0.1641675284384695,47.192645669291345,1.00969422367625,210.1238888888889
CMP_FYVDLJ,9193.21,2945,118,8396.96,2.28,Premium,32,17,65,323.25,3,Stylish,0.040067911714770796,77.9085593220339,0.913387162916979,129.184
CMP_V0L04I,28361.63,3400,283,74556.41,4.88,Premium,26,46,147,346.17,4,Affordable,0.08323529411764706,100.21777385159011,2.6287773304989877,507.18646258503406
CMP_OAA2BO,14887.69,4469,756,89105.76,4.35,Standard,5,59,176,448.33,1,Stylish,0.16916536137838442,19.69271164021164,5.985197166249431,506.28272727272724
CMP_6K1A7O,33468.66,1266,527,63342.33,2.1,Standard,8,36,81,210.62,1,Durable,0.41627172195892576,63.507893738140424,1.8925863778233127,782.0040740740741
CMP_293ATH,1138.93,1619,465,60050.45,4.22,Standard,27,10,56,246.45,3,Stylish,0.28721432983323036,2.4493118279569894,52.72532113474928,1072.3294642857143
CMP_ZR6KH8,11241.17,1690,29,52634.72,0.6,Basic,15,46,134,403.27,1,Stylish,0.017159763313609466,387.6265517241379,4.682316876268218,392.79641791044776
CMP_F8WL1T,4080.37,4707,220,92999.08,1.09,Premium,35,29,46,61.72,2,Stylish,0.04673889951136605,18.547136363636362,22.791825251141443,2021.7191304347828
